Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem
25HVITD2tin_m,0.6266056624428146,0,20.372835774062786,4.676672222198746,"Transport, mitochondrial"
25HVITD3tin_m,0.42379053639293307,0,12.884098943525338,5.214207814667113,"Transport, mitochondrial"
25VITD2Hm,1,-3.00596421471173,9.932645161631589,NA,Vitamin D metabolism
25VITD3Hm,1,-3.008955223880597,6.927502870471312,NA,Vitamin D metabolism
2HBO,4.123053757098867,0,306.641398574879,-186.93100195841762,Propanoate metabolism
2HBt2,1.2149559850389489,0,57.56728275130305,-593.1865421161651,"Transport, extracellular"
2OXOADOXm,0.6732411682946461,0,111.06789013664722,21.689888289097254,Lysine metabolism
34DHPHAMT,0.44789926974967476,0,178.79450830707037,68.1764130029209,Tyrosine metabolism
34DHXMANDACOX_NADP_,1,-3.0119521912350598,NA,-8.382866876247048,Tyrosine metabolism
34HPLFM,-0.9967780524097599,0,0.8462937437436397,524.4842524806976,Ubiquinone synthesis
3DSPHR,-0.42376202708653743,0,23.01427962853472,56.86341226384226,Sphingolipid metabolism
3SALATAim,-0.3427449229313591,0,7.431072618144253,15.181373835025354,Methionine and cysteine metabolism
3SPYRSPm,-0.3427449229313591,0,7.431072618144253,15.181373835025354,Methionine and cysteine metabolism
42A12BOOX,1,-3.0149551345962116,6.234625840841868,NA,Tyrosine metabolism
4MPTNLte,-0.45068139055049844,0,10.897278432962159,28.778342401667278,"Transport, extracellular"
4MPTNLtm,0.45068139055049844,0,-10.897278432962159,-28.778342401667278,"Transport, mitochondrial"
4PYRDX,1,-3.0179640718562872,7.074037462936243,NA,"Transport, extracellular"
5AOPtm,1,-3.020979020979021,705.5401527420044,NA,Heme synthesis
5FTHFt2,-0.4472096527323498,0,23.64079627218603,61.891798097590915,"Transport, extracellular"
5HOXINDACTO2OX,1,-3.024,23.34251046736209,NA,Tryptophan metabolism
7DHCHSTEROLtr,1,-3.027027027027027,1.580274233192973,NA,"Transport, endoplasmic reticular"
A4GALTg,-0.331384575764693,0,1.0650886921828555,2.120864409036709,Sphingolipid metabolism
AACTtm,0.5105328754290589,0,597.4236282920838,193.58679989523887,"Transport, mitochondrial"
AATAi,-0.5111227151537969,0,-65.6617108192157,-21.242827324177743,Lysine metabolism
ABTD,0.5538316045358448,0,861.663605708313,247.41874683619739,Pentose phosphate pathway
ABUTt2rL,-1.2896286343972791,0,-3.596651036213408,28.432945580764116,"Transport, lysosomal"
ACACT1x,-0.6642476044900786,0,44.27519771916464,219.4619985675335,Cholesterol metabolism
ACACt2m,-0.5844037629841712,0,34.89100221417202,133.01716973996014,"Transport, mitochondrial"
ACACT4p,-0.6780927222512309,0,4.966469846615771,25.890054313685,Fatty acid oxidation
ACACT6p,-0.5632809600613046,0,1.683167566743576,6.025072344114678,Fatty acid oxidation
ACACT7p,-0.6579759095043913,0,1.683167566743576,8.159224320357643,Fatty acid oxidation
ACACtx,0.566093689040122,0,-36.69625599654592,-132.44742811059356,"Transport, peroxisomal"
ACALDtm,-0.4676776684670668,0,-119.55292361096834,-43.36149033638946,"Transport, mitochondrial"
ACALDtx,-0.6058982569037028,0,44.61509835246448,181.79901492671968,"Transport, peroxisomal"
ACCOAtr,0.5239513158431115,0,-197.56945743651391,-632.4694188873291,"Transport, endoplasmic reticular"
ACETONEt2,1.4179702216759442,0,41.9009964980118,-242.39851677589417,"Transport, extracellular"
ACETONEt2m,1.4179702216759442,0,41.9009964980118,-242.39851677589417,"Transport, mitochondrial"
ACGAGBSIDEtg,0.33138457576501057,0,-1.0650886921828555,-2.120864409038222,"Transport, golgi apparatus"
ACGAGBSIDEtl,-0.331384575764693,0,1.0650886921828555,2.1208644090367086,"Transport, lysosomal"
ACGAM6PSi,-0.44589277993126747,0,113.21578880136013,295.4263826084137,Aminosugar metabolism
ACHVESSEC,1,-3.030060120240481,5.012136811773289,NA,"Transport, extracellular"
ACITL,-0.46219832875704275,0,7.646096545620856,20.788536347762832,Citric acid cycle
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0.33485918055844416,0,-1.6588487303125408,-3.329113763720798,"Transport, extracellular"
ACOAD10m,-0.4692951447875123,0,13.089741140321427,36.23990418610189,"Valine, leucine, and isoleucine metabolism"
ACOAD1fm,-0.798654737419866,0,7.680696951658121,68.61309663686752,Butanoate metabolism
ACOAO7p,-1,-3.033099297893681,NA,8.159224320357643,Fatty acid oxidation
ACONTm,-1.074074415192409,0,-21.484402537363813,601.560599738729,Citric acid cycle
ACRNtm,1,-3.036144578313253,NA,-180.99319319847822,"Transport, mitochondrial"
ACt2m,-0.4676776684670668,0,-119.55292361096834,-43.36149033638946,"Transport, mitochondrial"
ADA,-0.8673024967587786,0,7.203790719387244,101.37083266733885,Purine catabolism
ADAe,-0.6275707644963119,0,18.040586481418973,78.84002739960552,Purine catabolism
ADEt,-1,-3.0391959798994974,-294.3909277718544,NA,"Transport, extracellular"
ADK1m,4.188427748911088,0,413.82718838982584,-254.30788565821237,Nucleotide interconversion
ADK3m,-16.60571448798972,0,-304.2455950858466,269.68345387954713,Nucleotide interconversion
ADMDC,0.35089022826446614,0,264.27486636999845,126.98544603824392,Arginine and proline metabolism
ADNK1m,1,-3.0422535211267605,80.25476274053455,NA,Nucleotide interconversion
ADNt,0.6753778895109258,0,883.4019987182617,171.16844088106154,"Transport, extracellular"
ADNtm,1.4128087067122483,0,62.840489162811636,-10.751412239312293,"Transport, mitochondrial"
ADRNt,1,-3.0453172205438066,72.50208892677314,NA,"Transport, extracellular"
ADSL1,-0.4033308397334555,0,5.936135720091003,13.961442755187349,Nucleotide interconversion
AGMTm,0.42517843573904424,0,41.072222718134896,16.56578482979208,Arginine and proline metabolism
AGPAT1,0.6963664451122419,0,95.38590932016373,17.073175914633424,Triacylglycerol synthesis
AHCYStr,-1,-3.0483870967741935,NA,32.64722189925359,"Transport, endoplasmic reticular"
AKGMALtm,1.0118544173129138,0,293.8890325266838,-1.7316776031503456,"Transport, mitochondrial"
AKR1D,1,-3.05146316851665,14.75860237725838,NA,Bile acid synthesis
AKR1D2,1,-3.0545454545454547,28.86832944584042,NA,Bile acid synthesis
ALAASNNaEx,-0.38120925649505516,0,50.97893381862303,113.79060856292247,"Transport, extracellular"
ALADGLNexR,0.42121430735757276,0,-258.991784696579,-635.9570296535492,"Transport, extracellular"
ALASERNaEx,-0.3425493484563332,0,78.93361053653564,161.1866489877429,"Transport, extracellular"
ALASm,-0.4681604761071061,0,106.4952968021961,293.98376508731843,"Glycine, serine, alanine, and threonine metabolism"
ALAt4,0.4244479385642444,0,125.82736784841754,50.84088999643393,"Transport, extracellular"
ALATA_L,0.6069620925852535,0,-116.89993694811236,-477.9533061756134,Glutamate metabolism
ALATHRNaEx,0.3453683519083827,0,68.1730829170663,33.1717760137446,"Transport, extracellular"
ALDD20xm,-0.4742104643473727,0,3.8240107945262527,10.721774297144558,Tryptophan metabolism
ALDD2xm,0.4676776684670668,0,119.55292361096834,43.36149033638946,Glycolysis/gluconeogenesis
AMETr,1,-3.057633973710819,NA,-32.64722189925359,"Transport, endoplasmic reticular"
AMETt2m,0.6756483319290005,0,12.380842069198936,2.3965331512283177,"Transport, mitochondrial"
AMPDA,0.6918321975052645,0,390.10037741737364,71.0569146504879,Nucleotide interconversion
AMY1e,-0.5567805320549956,0,9.565648751876875,33.59874019623585,Starch and sucrose metabolism
ANDRSTRNte,-0.5804836319111784,0,-193.79156890678405,-51.439150341404854,"Transport, extracellular"
ANDRSTRNtr,0.5804836319111686,0,193.79156890678405,51.43915034140636,"Transport, endoplasmic reticular"
AOBUTDsm,0.5105328754290589,0,597.4236282920838,193.58679989523887,"Glycine, serine, alanine, and threonine metabolism"
APRTO2,-0.5815238572122702,0,6.271467188356226,23.701410818872972,Arginine and proline metabolism
ARAB_Lt,0.5538316045358448,0,861.663605708313,247.41874683619739,"Transport, extracellular"
ARABR,0.5538316045358448,0,861.663605708313,247.41874683619739,Pentose phosphate pathway
ARACHCPT1,0.9434692954757682,0,90.65537500282302,2.6369401511761166,Fatty acid oxidation
ARACHCPT2,0.9434692954757676,0,90.65537500282302,2.636940151176142,Fatty acid oxidation
ARACHCRNt,1,-3.0607287449392713,281.6528978717804,NA,Fatty acid oxidation
ARACHDCOAtx,0.49914381988604173,0,-11.100922615563933,-33.22686271010849,"Transport, peroxisomal"
ARACHDt2,-1.2687406717398804,0,-101.60965643960377,857.8007888183594,"Transport, extracellular"
ARGDCm,0.683375534843414,0,183.53328959821462,34.52059772442216,Arginine and proline metabolism
ARGtm,0.5847424416343885,0,272.51167913742063,71.4075243596118,"Transport, mitochondrial"
R_group_phosphotase_1,0.6342962328715652,0,100.63582659959793,22.51911260352832,Miscellaneous
R_group_phosphotase_2,-0.6509595701557674,0,3.6095545692179467,17.073175914633424,Miscellaneous
ASAH1,-0.3612672943741264,0,2.5627437945628215,5.461720185410371,Sphingolipid metabolism
ASCBOX,-0.36405539897370537,0,21.505679087988835,46.128133836227285,Vitamin C metabolism
ASCBt4,0.722567051564734,0,-139.55553210146428,-866.4931934631347,"Transport, extracellular"
ASPDxt,0.397324606033424,0,-9.373289671258943,-21.732309678226958,"Transport, peroxisomal"
ASPTAm,0.67129573158063,0,167.44493556308745,32.93245115437419,Alanine and aspartate metabolism
ATPH1e,-0.40605562196608735,0,2.174699736728413,5.14820731368311,Nucleotide interconversion
ATPH2e,0.91087487670551,0,159.08393683943748,7.419834578301784,Nucleotide interconversion
B3GALT3g,-0.331384575764693,0,1.0650886921828555,2.120864409036709,Sphingolipid metabolism
B3GNT11g,-0.5551183886608501,0,0.6892434193062861,2.4093041571223104,Blood group synthesis
B3GNT310g,-0.6761029098686641,0,0.6892434193062861,3.5666973736585845,Blood group synthesis
B3GNT312g,-0.5551183886608501,0,0.6892434193062861,2.4093041571223104,Blood group synthesis
B3GNT51g,-0.6761029098686641,0,0.6892434193062861,3.5666973736585845,Blood group synthesis
BDHm,1,-3.0638297872340425,NA,-205.98533589081765,Butanoate metabolism
BHBtm,1,-3.0669371196754565,NA,-205.98533589081765,"Transport, mitochondrial"
BILDGLCURt,1,-3.07005076142132,9.935764462607136,NA,"Transport, extracellular"
BILDGLCURte,-0.4355245378671355,0,2.2110393856610013,5.622921641826758,"Transport, extracellular"
BILGLCURt,-1,-3.073170731707317,NA,9.754082355854006,"Transport, extracellular"
BILGLCURtr,-0.338028055065207,0,212.58886627864837,429.70078936405184,"Transport, endoplasmic reticular"
BILIRUBtr,0.34782271146958144,0,-205.01048031358718,-423.6850720125198,"Transport, endoplasmic reticular"
C160CPT2,-1.0288090057121322,0,-526.7437748260498,7.479740268831829,Fatty acid oxidation
C160CRNt,-1.0288090057121322,0,-526.7437748260498,7.479740268831829,Fatty acid oxidation
C161CRN2t,1,-3.076297049847406,273.19822694159745,NA,Fatty acid oxidation
C161CRNt,-1,-3.079429735234216,NA,12.448294364410218,Fatty acid oxidation
C180CPT1,-1.5688066569617718,0,-37.243064004841635,8.246670754373756,Fatty acid oxidation
C180CPT2,-19.664339211065535,0,-13.438153638988652,14.878135358890267,Fatty acid oxidation
C181CPT1,1,-3.0825688073394497,NA,-11.682038563369472,Fatty acid oxidation
C181CPT2,-0.8173416361163045,0,-25.900873110919367,-2.603259074452285,Fatty acid oxidation
C204CRNt,-1,-3.085714285714286,-190.71137305633724,NA,Fatty acid oxidation
C226COAtx,-1.3185117270849136,0,-1.3987219588201725,10.181581991143439,"Transport, peroxisomal"
C4STMO1r,1,-3.0888661899897856,1.5227064076479366,NA,Cholesterol metabolism
C4STMO2Pr,-0.6095310036207179,0,0.6822554606371479,2.8122881111369296,Cholesterol metabolism
CAATPS,1,-3.0920245398773005,94.56859602521956,NA,"Transport, extracellular"
CAT2p,-0.6058982569037028,0,44.61509835246448,181.79901492671968,Glycolysis/gluconeogenesis
CBPPer,-0.7071737178127875,0,7.158564400493307,41.73434471288076,Glycolysis/gluconeogenesis
CBPter,-0.7071737178127875,0,7.158564400493307,41.73434471288076,"Transport, endoplasmic reticular"
CDIPTr,-0.9998006101769781,0,-221.63710987067222,-0.022098295143688915,Glycerophospholipid metabolism
CDPDAGtm,-1,-3.0951893551688845,-5.325860914437296,NA,"Transport, mitochondrial"
CDS,1,-3.098360655737705,3.434406173707105,NA,Glycerophospholipid metabolism
CDSm,0.9933771382557407,0,5.339975743266829,0.0177417109821482,Glycerophospholipid metabolism
CEPTC,-0.3674684320236065,0,19.10456812551215,41.302118568819424,Glycerophospholipid metabolism
CEPTE,-1,-3.1015384615384614,NA,21.420996805592743,Glycerophospholipid metabolism
CHLtm,-1,-3.1047227926078027,-2.771591872345893,NA,"Transport, mitochondrial"
CHOLK,0.7642267678892387,0,73.67160942075849,9.845556015860392,Glycerophospholipid metabolism
CHOLPtl,0.3612672943741264,0,-2.5627437945628215,-5.461720185410371,"Transport, lysosomal"
CHOLtg,1,-3.1079136690647484,5.1922540354833275,NA,"Transport, golgi apparatus"
CHOLtr,1,-3.111111111111111,116.73142888033688,NA,"Transport, endoplasmic reticular"
CHSTEROLt1,-0.5442723065016439,0,18.113536617235244,61.379269616189696,"Transport, mitochondrial"
CHSTEROLt2,1,-3.114315139031926,2.4785676401825696,NA,"Transport, mitochondrial"
CITRtm,0.7481423260937614,0,51.42105060158046,7.408313385596976,"Transport, mitochondrial"
CKc,-0.4403897360244442,0,33.60936254328408,86.50767142431363,Urea cycle
CLFORtex,-0.6382764464669296,0,101.6906500485897,460.5655207500458,"Transport, extracellular"
CLI2tex,0.37307666564473013,0,14.577445868016314,6.655812598540545,"Transport, extracellular"
CLOXAtex2,-0.5040687983842898,0,86.35449263307545,261.8974114686966,"Transport, extracellular"
CLPNDCRNt,1,-3.1175257731958763,NA,-18.535573727679765,Fatty acid oxidation
CO2ter,0.49577693906360726,0,-17.581879829740526,-52.15661962361336,"Transport, endoplasmic reticular"
CO2tm,-1,-3.1207430340557276,-546.1660930999756,NA,"Transport, mitochondrial"
CO2tp,-0.7273892403811625,0,-68.2932254860878,-10.777807133078388,"Transport, peroxisomal"
COAtm,1.2163278142301273,0,6.744116008269975,-69.0950072449896,"Transport, mitochondrial"
COAtp,3.676960249242057,0,101.34843735608663,-177.06748278067371,"Transport, peroxisomal"
CRNCAR3tp,1,-3.12396694214876,50.7656231472373,NA,"Transport, peroxisomal"
CRNt,0.918040266743941,0,407.6150603223216,17.417789498175228,"Transport, extracellular"
CRNtHa,0.8409548799424537,0,201.61174742660523,17.417789498175228,"Transport, extracellular"
CSDPASEly,-0.35037459188781966,0,3.775469542552186,7.848058402648568,Chondroitin sulfate degradation
CSm,0.3425441909504611,0,391.5351658908844,191.73824667916298,Citric acid cycle
CSNAT2m,-2.3967047467941627,0,-99.66338270900548,242.37555281906128,Fatty acid oxidation
CSNAT2x,2.4188627046341393,0,430.45003718910215,-178.64113207826315,Fatty acid oxidation
CSNAT3x,-0.6944431806884205,0,50.7656231472373,281.51708133707046,Fatty acid oxidation
CSNATer,0.5239513158431115,0,-197.56945743651391,-632.4694188873291,Fatty acid oxidation
CSNATp,-0.5779077767906305,0,153.5565505710682,574.0406053466797,Fatty acid oxidation
CSPG_Bt,-0.37889176485665554,0,0.46582534461479674,1.0341558768780716,"Transport, extracellular"
CSPG_Dtly,-0.35037459188781966,0,3.775469542552186,7.848058402648568,"Transport, lysosomal"
CYSGLYexR,0.9578791188284171,0,-11.31577628244902,-525.9842975860596,"Transport, extracellular"
CYSt4,-0.6871963960662532,0,3.4628462647401252,18.677859412510134,"Transport, extracellular"
CYSTA,-0.49620232097102546,0,136.44860031404494,405.2315462759018,Methionine and cysteine metabolism
CYStec,3.39241791249634,0,91.38333538767901,-167.77745943294346,"Transport, extracellular"
CYSTGLUex,-0.4218724819020506,0,93.68731138377227,230.41873252849578,"Transport, extracellular"
CYTDK2m,1,-3.127197518097208,5.325860914437296,NA,Nucleotide interconversion
CYTDt,-1,-3.130434782608696,-72.25128212533714,NA,"Transport, extracellular"
CYTDtm,1,-3.133678756476684,5.325860914437296,NA,"Transport, mitochondrial"
CYTK10,15.89316459691926,0,287.05176117954255,-253.0673931787843,Nucleotide interconversion
CYTK10n,2.3468274571509395,0,277.90612234210965,-690.588713369751,Nucleotide interconversion
CYTK11,-1.0422838783399653,0,-16.892803467501235,815.9114427551269,Nucleotide interconversion
CYTK11n,-3.1087834045716574,0,-252.57636914594994,129.63176765397563,Nucleotide interconversion
CYTK12,-7.295065869718186,0,-84.90647960231304,111.88204470664263,Nucleotide interconversion
CYTK13,-0.3464594096823269,0,-563.4407409240723,-273.48124405727384,Nucleotide interconversion
CYTK13n,2.0656764777166376,0,752.2136934234619,-261.48109401772024,Nucleotide interconversion
CYTK14,1.6973130622607648,0,252.70655359117686,-65.33004388831742,Nucleotide interconversion
CYTK1m,0.9933771382557407,0,5.339975743266829,0.017741710982148225,Nucleotide interconversion
CYTK1n,-2.323345108423328,0,-406.46107215099335,161.85146412636786,Nucleotide interconversion
CYTK3n,0.675687336472246,0,-117.75307421095651,-608.4169922309876,Nucleotide interconversion
CYTK4n,-10.981154188486443,0,-418.9577177536117,349.0215978835881,Nucleotide interconversion
CYTK5,2.2549928000175794,0,634.7999945461273,-244.75305217335224,Nucleotide interconversion
CYTK5n,3.3561703695807847,0,344.8632216663361,-637.5952126281738,Nucleotide interconversion
CYTK6,-2.378269848346186,0,-375.10337877941134,919.4138840545654,Nucleotide interconversion
CYTK7n,-0.4763340353478681,0,313.9364494468212,885.0585994499206,Nucleotide interconversion
CYTK8,-8.707894822200311,0,-376.4906133388519,474.18022172698977,Nucleotide interconversion
CYTK9n,-1.2511594211603014,0,-628.9195917884826,70.16787844752125,Nucleotide interconversion
D3AIBTm,0.44181010371232937,0,-134.3600865723051,-347.05345195960996,Pyrimidine catabolism
DADAe,0.7658357941671263,0,43.62575609383075,5.785130510613987,Nucleotide interconversion
DADNt4,-0.7658357941670985,0,-43.62575609383075,-5.785130510614768,"Transport, extracellular"
DAGK_hs,-0.8169955770263854,0,54.085698961207086,537.0005500198364,Glycerophospholipid metabolism
DAGt,-1,-3.136929460580913,NA,352.3704604073524,"Transport, extracellular"
DASCBR,-0.5231562577691748,0,226.07131070632934,722.1273996246338,Vitamin C metabolism
DASPO1p,-0.3973246060290563,0,9.373289671356172,21.732309678226958,Alanine and aspartate metabolism
DCK1m,-1,-3.1401869158878504,-481.0233054496765,NA,Nucleotide interconversion
DCK1n,-1,-3.1434511434511436,-352.26175085258484,NA,Nucleotide interconversion
DCSPTN1COAtx,-1,-3.1467221644120706,-12.895201596042071,NA,"Transport, peroxisomal"
DCSPTN1CRNt,-1,-3.15,NA,137.2879481299877,Fatty acid oxidation
DCT,-0.8769428640382687,0,13.994059026808204,213.4459657623291,Tyrosine metabolism
DCYTD,0.6131651884627393,0,689.2364664451599,165.2779644073501,Pyrimidine catabolism
DESAT16_2,-0.41527254268964403,0,7.305193989213867,17.68146910615874,Fatty acid synthesis
DESAT18_4,-0.5579846800269795,0,4.645861891777037,16.375409009243363,Fatty acid synthesis
DESAT18_7,-0.40869498591332587,0,5.611864226708041,13.369419858549008,Fatty acid synthesis
DESAT18_9,-0.6265300732040899,0,25.018993550651217,108.96230858682097,Fatty acid synthesis
DGAT,1,-3.153284671532847,4.034856166452222,NA,Triacylglycerol synthesis
DGK2m,-1,-3.1565762004175366,NA,13.07728270463543,Nucleotide interconversion
DHAAt1r,-0.5645641536036041,0,185.8051720551491,667.6163989654541,"Transport, extracellular"
DHCHOLESTANATEtm,-1,-3.1598746081504703,-5.321778806835132,NA,"Transport, peroxisomal"
DHCR241r,0.5025503694714515,0,1.7952337806724823,0.5943483819594266,Cholesterol metabolism
DHCR242r,0.4460805210909849,0,414.78874582901,158.88435159446635,Cholesterol metabolism
DHEASt,1,-3.1631799163179917,203.4256170824051,NA,"Transport, extracellular"
DHEAtr,-0.5068590019050748,0,-203.4256170824051,-66.57392079767585,"Transport, endoplasmic reticular"
DHPM1,-1,-3.1664921465968585,NA,18.60258006768098,Pyrimidine catabolism
DIDPtn,1.8630728785375428,0,104.56797086551153,-31.521998721816157,"Transport, nuclear"
DINt,1,-3.169811320754717,259.55805663642883,NA,"Transport, extracellular"
DITPtn,-1.8630728785375428,0,-104.56797086551153,31.521998721816157,"Transport, nuclear"
D_LACt2,0.5960434498741475,0,-151.37302148822732,-598.078974975586,"Transport, extracellular"
D_LACtm,-0.4037881211344385,0,-535.3933144716262,-227.39033700842856,"Transport, mitochondrial"
DLNLCGCPT1,1,-3.1731374606505773,NA,-295.8220644634247,Fatty acid oxidation
DLNLCGt,1.193454287169376,0,11.196902814455825,-0.9875240460427565,"Transport, extracellular"
DM_dctp_m_,0.8144782511081127,0,127.9011500963211,13.07728270463543,Exchange/demand reaction
DM_dgtp_m_,1,-3.176470588235294,21.539764930927962,NA,Exchange/demand reaction
DM_dttp_m_,0.651012010121638,0,61.246109951214024,12.946094073639472,Exchange/demand reaction
DM_ethamp_r_,0.9458731159308793,0,742.1726786560058,20.64445734308057,Exchange/demand reaction
DM_melanin_c_,-0.8769428640382687,0,13.994059026808204,213.4459657623291,Exchange/demand reaction
DM_mem2emgacpail_prot_hs_r_,0.35400729518861507,0,22.119821120769995,10.55329843976926,Exchange/demand reaction
DMNONCOACRNCPT1,-2.5847724856983536,0,-422.26003515205383,186.67463226432056,Fatty acid oxidation
DNDPt24m,-1,-3.1798107255520507,NA,6.282025868546868,"Transport, mitochondrial"
DNDPt30m,1,-3.183157894736842,127.9011500963211,NA,"Transport, mitochondrial"
DNDPt38m,0.763544327104213,0,793.6366470443726,106.41064391036649,"Transport, mitochondrial"
DOLGLCP_Lter,-1,-3.1865121180189675,NA,0.3890557831293423,N-glycan synthesis
DOLGPP_Ler,-1,-3.189873417721519,NA,14.859835559989698,N-glycan synthesis
DOLICHOL_Lter,-1,0,0,0.3890557831293423,N-glycan synthesis
DOLICHOL_Uter,-0.5320285773331314,0,1.8874255700506677,6.178988226307387,N-glycan synthesis
DOLK_U,-0.5320285773331314,0,1.8874255700506677,6.178988226307387,N-glycan synthesis
DOLPGT3_Ler,-1,0,0,0.3890557831293423,N-glycan synthesis
DOLPGT3_Uer,-0.5320285773331314,0,1.8874255700506677,6.178988226307387,N-glycan synthesis
DOPABMO,0.3823257523809275,0,18.760459589313704,8.382866876247048,Tyrosine metabolism
DOPAMT,0.5083507544583169,0,305.1217051035404,99.45488850596995,Tyrosine metabolism
DOPAQNISO1,-0.8769428640382687,0,13.994059026808204,213.4459657623291,Tyrosine metabolism
DPMVDx,0.338259801874604,0,27.71340560337305,13.703672851128445,Cholesterol metabolism
DTDPtn,-0.4391699500610321,0,101.12278129465813,259.4954890910417,"Transport, nuclear"
DTTPtn,0.4391699500610321,0,-101.12278129465813,-259.4954890910417,"Transport, nuclear"
DURAD,1,-3.1932418162618794,NA,-18.60258006768098,Pyrimidine catabolism
DURAD2,-1,-3.1966173361522197,NA,490.844601925087,Pyrimidine catabolism
ECOAH1m,0.3775199869570757,0,648.9519066215515,293.2513467121124,Tryptophan metabolism
ECOAH1x,0.35529290246806255,0,-9.093982831826061,-19.117224603735213,Tryptophan metabolism
EICOSTETCRNt,1,-3.2,NA,-503.5091053340912,Fatty acid oxidation
ELAIDCPT1,-1,-3.2033898305084745,NA,20.601117976219314,Fatty acid oxidation
ELAIDCPT2,0.8477105808733576,0,204.3181945722431,16.840028676841722,Fatty acid oxidation
ELAIDCRNt,1,-3.2067868504772004,NA,-70.05663323436417,Fatty acid oxidation
ESTRADIOLtr,1,-3.210191082802548,589.4946239151001,NA,"Transport, endoplasmic reticular"
ESTRONESt,-0.988150439486814,0,-508.1233913757324,-3.0284624114391545,"Transport, extracellular"
ESTRONEtr,-0.9783691990639832,0,-600.9557538261414,-6.570641257717432,"Transport, endoplasmic reticular"
ETOHtx,-0.6058982569037028,0,44.61509835246448,181.79901492671968,"Transport, peroxisomal"
EX_10fthf[e],-0.40327990353746157,0,31.000208249878884,72.90180019144415,Exchange/demand reaction
EX_10fthf7glu[e],0.40327990353746157,0,-31.000208249878884,-72.90180019144415,Exchange/demand reaction
EX_2hb[e],-4.123053757098867,0,-306.641398574879,186.93100195841762,Exchange/demand reaction
EX_34dhphe[e],0.8671500864680699,0,-14.976696512976154,-210.49121859223843,Exchange/demand reaction
EX_4mptnl[e],-0.45068139055049844,0,10.897278432962159,28.778342401667278,Exchange/demand reaction
EX_4pyrdx[e],1,-3.213602550478215,7.074037462936243,NA,Exchange/demand reaction
EX_5fthf[e],0.4472096527323498,0,-23.64079627218603,-61.891798097590915,Exchange/demand reaction
EX_7dhf[e],0.4416483234098197,0,-7.382525036996391,-19.0614719868185,Exchange/demand reaction
EX_7thf[e],0.6099116206469504,0,-41.74136414640769,-172.26841597385408,Exchange/demand reaction
EX_acngalacglcgal14acglcgalgluside_hs[e],-0.33485918055844416,0,1.6588487303125408,3.329113763720798,Exchange/demand reaction
EX_adrn[e],-0.724695491121945,0,1.8093195190984757,11.334813328358125,Exchange/demand reaction
EX_ala_B[e],3.496587767740941,0,22.601705388044405,-12.548880199045874,Exchange/demand reaction
EX_ala_D[e],-0.42121430735757276,0,258.991784696579,635.9570296535492,Exchange/demand reaction
EX_amp[e],3.073490497227646,0,183.97733477182388,-93.64824972938374,Exchange/demand reaction
EX_andrstrn[e],0.5804836319111686,0,193.79156890678405,51.43915034140636,Exchange/demand reaction
EX_arach[e],-1,-3.217021276595745,-91.39726287032067,NA,Exchange/demand reaction
EX_arachd[e],0.33450587995944747,0,-23.38777232452086,-46.89916671889459,Exchange/demand reaction
EX_ascb_L[e],-0.6875969443159972,0,69.76183312823956,376.8524483838081,Exchange/demand reaction
EX_asp_D[e],0.3973246060290563,0,-9.373289671356172,-21.732309678226958,Exchange/demand reaction
EX_bhb[e],-1,-3.220447284345048,NA,205.98533589081765,Exchange/demand reaction
EX_bilirub[e],0.6907075878513662,0,156.27763760505317,28.588910256908484,Exchange/demand reaction
EX_chtn[e],-1,-3.2238805970149254,-27.67356447509243,NA,Exchange/demand reaction
EX_creat[e],1,-3.2273212379935967,NA,-411.8286516599655,Exchange/demand reaction
EX_cspg_d[e],0.37463832611309894,0,-3.330333763430036,-7.320570833043009,Exchange/demand reaction
EX_dcsptn1[e],0.8102068813955622,0,-1.277899026504334,-12.188332372197747,Exchange/demand reaction
EX_dhdascb[e],0.6875969443159972,0,-69.76183312823956,-376.8524483838081,Exchange/demand reaction
EX_dheas[e],-0.3397627977570644,0,-203.4256170824051,-100.24846227397919,Exchange/demand reaction
EX_dhf[e],-0.4416483234098197,0,7.382525036996391,19.0614719868185,Exchange/demand reaction
EX_elaid[e],-1,-3.230769230769231,NA,8.867257472731207,Exchange/demand reaction
EX_fucacgalfucgalacglcgalgluside_hs[e],-0.6345621902953338,0,4.403258741490712,19.69528073393614,Exchange/demand reaction
EX_gq1b_hs[e],-0.7437629541217383,0,-55.40878460700512,-8.142037454026958,Exchange/demand reaction
EX_gsn[e],-0.612550849173528,0,76.73657748408928,319.3751565093994,Exchange/demand reaction
EX_gthox[e],-0.7563380469881981,0,6.486871330718728,46.757972606032716,Exchange/demand reaction
EX_gthrd[e],-1,-3.2342245989304814,-586.2710742687225,NA,Exchange/demand reaction
EX_gtp[e],0.39933608730473813,0,-111.85171620795727,-260.5752395119667,Exchange/demand reaction
EX_hdca[e],1,-3.2376873661670236,247.88693737820387,NA,Exchange/demand reaction
EX_hdcea[e],-1,-3.2411575562700965,NA,33.738287776302265,Exchange/demand reaction
EX_hexc[e],-11.434908584091355,0,-2.239905577375763,2.669215630132839,Exchange/demand reaction
EX_hista[e],-0.6322423227927704,0,-146.07979283446,-32.91298390535291,Exchange/demand reaction
EX_i[e],-3.305500611620722,0,-154.05341518945397,287.69329748916624,Exchange/demand reaction
