Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem
CDIPTr,-0.9998006101769781,0,-221.63710987067222,-0.022098295143688915,Glycerophospholipid metabolism
CDSm,0.9933771382557407,0,5.339975743266829,0.0177417109821482,Glycerophospholipid metabolism
CEPTC,-0.3674684320236065,0,19.10456812551215,41.302118568819424,Glycerophospholipid metabolism
CHOLK,0.7642267678892387,0,73.67160942075849,9.845556015860392,Glycerophospholipid metabolism
CHOLPtl,0.3612672943741264,0,-2.5627437945628215,-5.461720185410371,"Transport, lysosomal"
CHSTEROLt1,-0.5442723065016439,0,18.113536617235244,61.379269616189696,"Transport, mitochondrial"
CLFORtex,-0.6382764464669296,0,101.6906500485897,460.5655207500458,"Transport, extracellular"
CLI2tex,0.37307666564473013,0,14.577445868016314,6.655812598540545,"Transport, extracellular"
CLOXAtex2,-0.5040687983842898,0,86.35449263307545,261.8974114686966,"Transport, extracellular"
CO2ter,0.49577693906360726,0,-17.581879829740526,-52.15661962361336,"Transport, endoplasmic reticular"
CO2tp,-0.7273892403811625,0,-68.2932254860878,-10.777807133078388,"Transport, peroxisomal"
COAtm,1.2163278142301273,0,6.744116008269975,-69.0950072449896,"Transport, mitochondrial"
CSDPASEly,-0.35037459188781966,0,3.775469542552186,7.848058402648568,Chondroitin sulfate degradation
CSNAT2m,-2.3967047467941627,0,-99.66338270900548,242.37555281906128,Fatty acid oxidation
CSNAT2x,2.4188627046341393,0,430.45003718910215,-178.64113207826315,Fatty acid oxidation
CSNAT3x,-0.6944431806884205,0,50.7656231472373,281.51708133707046,Fatty acid oxidation
CSNATer,0.5239513158431115,0,-197.56945743651391,-632.4694188873291,Fatty acid oxidation
CSNATp,-0.5779077767906305,0,153.5565505710682,574.0406053466797,Fatty acid oxidation
CSPG_Bt,-0.37889176485665554,0,0.46582534461479674,1.0341558768780716,"Transport, extracellular"
CSPG_Dtly,-0.35037459188781966,0,3.775469542552186,7.848058402648568,"Transport, lysosomal"
CYSt4,-0.6871963960662532,0,3.4628462647401252,18.677859412510134,"Transport, extracellular"
CYSTA,-0.49620232097102546,0,136.44860031404494,405.2315462759018,Methionine and cysteine metabolism
CYTK10,15.89316459691926,0,287.05176117954255,-253.0673931787843,Nucleotide interconversion
CYTK10n,2.3468274571509395,0,277.90612234210965,-690.588713369751,Nucleotide interconversion
CYTK11,-1.0422838783399653,0,-16.892803467501235,815.9114427551269,Nucleotide interconversion
CYTK11n,-3.1087834045716574,0,-252.57636914594994,129.63176765397563,Nucleotide interconversion
CYTK12,-7.295065869718186,0,-84.90647960231304,111.88204470664263,Nucleotide interconversion
CYTK13,-0.3464594096823269,0,-563.4407409240723,-273.48124405727384,Nucleotide interconversion
CYTK13n,2.0656764777166376,0,752.2136934234619,-261.48109401772024,Nucleotide interconversion
CYTK14,1.6973130622607648,0,252.70655359117686,-65.33004388831742,Nucleotide interconversion
CYTK1m,0.9933771382557407,0,5.339975743266829,0.017741710982148225,Nucleotide interconversion
CYTK1n,-2.323345108423328,0,-406.46107215099335,161.85146412636786,Nucleotide interconversion
CYTK3n,0.675687336472246,0,-117.75307421095651,-608.4169922309876,Nucleotide interconversion
CYTK4n,-10.981154188486443,0,-418.9577177536117,349.0215978835881,Nucleotide interconversion
CYTK5,2.2549928000175794,0,634.7999945461273,-244.75305217335224,Nucleotide interconversion
CYTK5n,3.3561703695807847,0,344.8632216663361,-637.5952126281738,Nucleotide interconversion
CYTK6,-2.378269848346186,0,-375.10337877941134,919.4138840545654,Nucleotide interconversion
CYTK7n,-0.4763340353478681,0,313.9364494468212,885.0585994499206,Nucleotide interconversion
CYTK8,-8.707894822200311,0,-376.4906133388519,474.18022172698977,Nucleotide interconversion
CYTK9n,-1.2511594211603014,0,-628.9195917884826,70.16787844752125,Nucleotide interconversion
D3AIBTm,0.44181010371232937,0,-134.3600865723051,-347.05345195960996,Pyrimidine catabolism
DADAe,0.7658357941671263,0,43.62575609383075,5.785130510613987,Nucleotide interconversion
DAGK_hs,-0.8169955770263854,0,54.085698961207086,537.0005500198364,Glycerophospholipid metabolism
DASCBR,-0.5231562577691748,0,226.07131070632934,722.1273996246338,Vitamin C metabolism
DESAT16_2,-0.41527254268964403,0,7.305193989213867,17.68146910615874,Fatty acid synthesis
DESAT18_4,-0.5579846800269795,0,4.645861891777037,16.375409009243363,Fatty acid synthesis
DESAT18_7,-0.40869498591332587,0,5.611864226708041,13.369419858549008,Fatty acid synthesis
DHCR241r,0.5025503694714515,0,1.7952337806724823,0.5943483819594266,Cholesterol metabolism
DHCR242r,0.4460805210909849,0,414.78874582901,158.88435159446635,Cholesterol metabolism
DIDPtn,1.8630728785375428,0,104.56797086551153,-31.521998721816157,"Transport, nuclear"
DITPtn,-1.8630728785375428,0,-104.56797086551153,31.521998721816157,"Transport, nuclear"
D_LACt2,0.5960434498741475,0,-151.37302148822732,-598.078974975586,"Transport, extracellular"
D_LACtm,-0.4037881211344385,0,-535.3933144716262,-227.39033700842856,"Transport, mitochondrial"
DLNLCGt,1.193454287169376,0,11.196902814455825,-0.9875240460427565,"Transport, extracellular"
DM_mem2emgacpail_prot_hs_r_,0.35400729518861507,0,22.119821120769995,10.55329843976926,Exchange/demand reaction
DPMVDx,0.338259801874604,0,27.71340560337305,13.703672851128445,Cholesterol metabolism
ECOAH1m,0.3775199869570757,0,648.9519066215515,293.2513467121124,Tryptophan metabolism
ECOAH1x,0.35529290246806255,0,-9.093982831826061,-19.117224603735213,Tryptophan metabolism
ELAIDCPT2,0.8477105808733576,0,204.3181945722431,16.840028676841722,Fatty acid oxidation
ESTRONESt,-0.988150439486814,0,-508.1233913757324,-3.0284624114391545,"Transport, extracellular"
ESTRONEtr,-0.9783691990639832,0,-600.9557538261414,-6.570641257717432,"Transport, endoplasmic reticular"
EX_2hb[e],-4.123053757098867,0,-306.641398574879,186.93100195841762,Exchange/demand reaction
EX_4mptnl[e],-0.45068139055049844,0,10.897278432962159,28.778342401667278,Exchange/demand reaction
EX_5fthf[e],0.4472096527323498,0,-23.64079627218603,-61.891798097590915,Exchange/demand reaction
EX_ala_B[e],3.496587767740941,0,22.601705388044405,-12.548880199045874,Exchange/demand reaction
EX_amp[e],3.073490497227646,0,183.97733477182388,-93.64824972938374,Exchange/demand reaction
EX_arachd[e],0.33450587995944747,0,-23.38777232452086,-46.89916671889459,Exchange/demand reaction
EX_bilirub[e],0.6907075878513662,0,156.27763760505317,28.588910256908484,Exchange/demand reaction
EX_dcsptn1[e],0.8102068813955622,0,-1.277899026504334,-12.188332372197747,Exchange/demand reaction
EX_dheas[e],-0.3397627977570644,0,-203.4256170824051,-100.24846227397919,Exchange/demand reaction
EX_gsn[e],-0.612550849173528,0,76.73657748408928,319.3751565093994,Exchange/demand reaction
EX_gthox[e],-0.7563380469881981,0,6.486871330718728,46.757972606032716,Exchange/demand reaction
EX_hista[e],-0.6322423227927704,0,-146.07979283446,-32.91298390535291,Exchange/demand reaction
EX_i[e],-3.305500611620722,0,-154.05341518945397,287.69329748916624,Exchange/demand reaction
EX_idp[e],0.7078773452522129,0,-43.851446098868465,-256.37481424871686,Exchange/demand reaction
EX_inost[e],4.802225200663307,0,330.07152704486845,-503.6917150270462,Exchange/demand reaction
EX_ksi_deg1[e],-0.3346717453121919,0,20.912270526553666,41.950745974575774,Exchange/demand reaction
EX_lac_D[e],-0.5960434498741475,0,151.37302148822732,598.078974975586,Exchange/demand reaction
EX_lnlnca[e],-0.3303678937642639,0,8.583672767158248,17.053308157816897,Exchange/demand reaction
EX_lpchol_hs[e],-0.652458218946854,0,78.10618462032377,371.3717710006714,Exchange/demand reaction
EX_mercplaccys[e],-0.6515545592877712,0,73.24222345308,347.15198978943823,Exchange/demand reaction
EX_oagd3_hs[e],0.40924009482607226,0,824.3784084075928,345.58320627288816,Exchange/demand reaction
EX_oxa[e],0.3545694874947768,0,26.395043122411046,12.576812313706366,Exchange/demand reaction
EX_pchol_hs[e],1.0536848156025187,0,9.592277270004944,-366.9475987831116,Exchange/demand reaction
EX_pe_hs[e],-0.9460383768801754,0,-261.7992271385193,-7.259420675227512,Exchange/demand reaction
EX_ptdca[e],15.496181082340287,0,0.37628915255085643,-0.42820477783360955,Exchange/demand reaction
EX_sl_L[e],-0.8541916679905074,0,4.108296031154417,52.24371039447226,Exchange/demand reaction
EX_tagat_D[e],0.39923283446352903,0,-18.42292245899037,-42.90840027579702,Exchange/demand reaction
EX_tetpent6[e],-0.35515811210594816,0,-17.336195134038107,-8.249299250963572,Exchange/demand reaction
EX_thyox_L[e],3.305500611620722,0,154.05341518945397,-287.69329748916624,Exchange/demand reaction
FACOAL203,0.36930860305775753,0,10.446385807674691,4.811512644649663,Fatty acid oxidation
FACOAL204,0.48456133443518273,0,7.281547295004717,2.528148170053397,Fatty acid oxidation
FACOAL245_1,0.3659633939256779,0,23.8798909254238,11.084283124357663,Fatty acid oxidation
FACOAL245_2,0.34861146688142963,0,8.625602467463803,4.166224799747427,Fatty acid oxidation
FADH2tru,0.445059089327201,0,416.9172443412781,160.10724887219854,"Transport, endoplasmic reticular"
FADtru,0.445059089327201,0,416.9172443412781,160.10724887219854,"Transport, endoplasmic reticular"
FAEL183,-0.4750195920807572,0,2.189219230131563,6.150974792759778,Fatty acid synthesis
FAEL184,-0.5701055120477914,0,2.6556546909133925,9.699259202323692,Fatty acid synthesis
FAOXC16180m,-0.7790156818481138,0,4.674821540930155,37.63425794512704,Fatty acid oxidation
FAOXC18480m,0.584702971858681,0,55.86495084009171,14.640313341458109,Fatty acid oxidation
FAOXC200180m,0.3795374124784519,0,92.70871868205816,41.69679702700747,Fatty acid oxidation
FAOXC2051843m,0.7780808730835455,0,98.36018456981182,12.276160557995247,Fatty acid oxidation
FAS80COA_L,-0.5100484620361936,0,3.7830385092729237,11.659462293948897,Fatty acid synthesis
FCLTm,-0.9209139749658177,0,1.7857273494843988,43.37338511602581,Heme synthesis
FE2t,-0.8404583628672971,0,3.358226852591998,38.74021105924547,"Transport, extracellular"
FRUt1r,1.6840461165731786,0,57.67940755334813,-226.32127585983275,"Transport, extracellular"
FUCASE2e,-0.3346717453121919,0,20.912270526553666,41.950745974575774,Keratan sulfate degradation
FUMm,-0.6051564694262765,0,-591.4528688522339,-145.48820837948807,Citric acid cycle
FUMtm,1.1419693076432509,0,27.912490671059185,-421.13115369644163,"Transport, mitochondrial"
GALGLUSIDEtl,2.1781935894010833,0,19.03080836881311,-51.33587018550001,"Transport, lysosomal"
GAO1,0.5697243685556984,0,434.5308612720489,119.1088349401724,Sphingolipid metabolism
GCALDDm,0.6938116018585705,0,23.113621485566114,4.178223085818573,Glyoxylate and dicarboxylate metabolism
GGNG,-0.38273707575078714,0,1.3320156699036452,2.9838621111044983,Starch and sucrose metabolism
GLACO,0.5889430497479906,0,74.83986453480013,19.360949706679293,Vitamin C metabolism
GLACter,-0.5889430497479906,0,-74.83986453480013,-19.360949706679293,"Transport, endoplasmic reticular"
GLBRAN,-0.38273707575078714,0,1.3320156699036452,2.9838621111044983,Starch and sucrose metabolism
GLCAASE6ly,-0.35037459188781966,0,3.775469542552186,7.848058402648568,Chondroitin sulfate degradation
GLCAASE8ly,-0.7814626205549505,0,3.690444847657182,30.083592866427637,Hyaluronan metabolism
GLCAASE9ly,-0.7814626205549505,0,3.690444847657182,30.083592866427637,Hyaluronan metabolism
GLCAE1g,-0.37889176485685366,0,0.4658253446145812,1.0341558768780716,Chondroitin synthesis
GLCURtly,0.41729026999252766,0,-42.64900359476805,-103.73263857970238,"Transport, lysosomal"
GLGNS1,-0.38273707575078714,0,1.3320156699036452,2.9838621111044983,Starch and sucrose metabolism
GLNALANaEx,-0.49681129461549045,0,94.041668157124235,279.7412373445511,"Transport, extracellular"
GLNASNNaEx,-0.4725619730818161,0,71.73148051062962,200.26817385542392,"Transport, extracellular"
GLNCYSNaEx,0.93582060548142,0,73.1340327351357,2.424655428479515,"Transport, extracellular"
GLPASE2,-0.38273707575078714,0,1.3320156699036452,2.9838621111044983,Starch and sucrose metabolism
GLUDxm,-0.8302767171410983,0,-192.97364514459298,-17.89462776445523,Glutamate metabolism
GLUDym,1.8855513581344825,0,42.250109486041964,-137.67113526380547,Glutamate metabolism
GLUt2m,14.080299023238608,0,222.90081520389145,-256.98272950996096,"Transport, mitochondrial"
GLYCLTDy,0.8290344584897279,0,42.22450211464714,3.946855585757036,Glyoxylate and dicarboxylate metabolism
GLYOXm,0.4037881211344385,0,535.3933144716262,227.39033700842856,Pyruvate metabolism
GPAM_hs,0.6963664451122419,0,95.38590932016373,17.073175914633424,Triacylglycerol synthesis
GTHP,-0.46946660732022927,0,11.255004274152999,31.17400935419934,Glutathione metabolism
GTHPe,-0.7563380469881981,0,6.486871330718728,46.757972606032716,Glutathione metabolism
GTMLTe,0.4891724525577276,0,891.9369269042969,305.95916011013986,Glutathione metabolism
H2ETer,0.333763690927094,0,19.95145064428523,9.966068898351372,Phosphatidylinositol phosphate metabolism
H2O2tn,0.6665100270319085,0,-8.602887178861982,-42.99019133138824,"Transport, nuclear"
H2Otn,-1.2403308774795008,0,-23.437777492404287,218.4836886812687,"Transport, nuclear"
H5MTer_U,0.333763690927094,0,19.95145064428523,9.966068898351372,Phosphatidylinositol phosphate metabolism
H6ET3er,0.6270293392898826,0,26.336117519029976,6.037137078240388,Phosphatidylinositol phosphate metabolism
H6MTer_U,-0.6333047688110799,0,2.3693338102440045,10.55329843976926,Phosphatidylinositol phosphate metabolism
HACD1m,0.3775199869570757,0,648.9519066215515,293.2513467121124,Tryptophan metabolism
HACD1x,0.35529290246806255,0,-9.093982831826061,-19.117224603735213,Tryptophan metabolism
HAtly,-0.7814626205549505,0,3.690444847657182,30.083592866427637,"Transport, lysosomal"
HISt4,-0.3358181038802768,0,149.9854366174765,301.654204552269,"Transport, extracellular"
HISTASE,-0.7214558896013185,0,5.325560694213231,32.91298390535291,Histidine metabolism
HMGCOASim,-0.744950271117455,0,29.35720209968081,200.85046938700677,Cholesterol metabolism
HMGLm,-0.6824193405876823,0,67.36601107450724,356.87903709163663,Cholesterol metabolism
HMGLx,-0.5660936890400667,0,36.696255996551876,132.44742811059356,Cholesterol metabolism
HOMt4,-0.707490017693734,0,22.906789337700246,133.71548493201138,"Transport, extracellular"
HPYRDCm,0.6938116018585705,0,23.113621485566114,4.178223085818573,Glyoxylate and dicarboxylate metabolism
HSD17B1,-0.9450623916484175,0,-609.0166937812805,-17.20146394593359,Steroid metabolism
HSD17B42x,-0.49778215448440044,0,19.659919093879314,58.63247640511198,Bile acid synthesis
HSD17B4x,-0.34756399204928,0,4.721910388624639,9.752797723994725,Bile acid synthesis
ICDHy,-0.8434122407409193,0,37.43232433099535,440.6679372489929,Citric acid cycle
ICDHyp,0.38641322252485566,0,12.072554579214646,5.342966829660563,Citric acid cycle
IPDPtx,0.3696409371726163,0,7.895206345376403,3.633663931638933,"Transport, peroxisomal"
KCC2t,1.8869033607644132,0,320.5360279311121,-98.47384719622359,"Transport, extracellular"
LALDO,0.5948104943110497,0,474.44848855896,120.54193851860873,Pyruvate metabolism
LCYSTAT,-0.8541916679905074,0,4.108296031154417,52.24371039447226,Methionine and cysteine metabolism
LEUt4,-0.4104811984522063,0,42.40961304840371,101.46913326827493,"Transport, extracellular"
LEUt5m,4.640588789051811,0,70.20970689628345,-108.78022994322693,"Transport, mitochondrial"
LEUTAm,4.640588789051811,0,70.20970689628345,-108.78022994322693,"Valine, leucine, and isoleucine metabolism"
LEUtec,-0.33752713957788116,0,-383.5448415346273,-189.96851783641725,"Transport, extracellular"
LNLCCPT2,-0.6574106817558966,0,28.818725154790094,139.42192696184142,Fatty acid oxidation
LNLNCGt,0.6418284621987007,0,-29.846972848225686,-136.8160346673727,"Transport, extracellular"
LTA4H,-0.5453893172980061,0,70.53282631373816,239.7670808266921,Eicosanoid metabolism
M4BTAer,0.35400729518861507,0,22.119821120769995,10.55329843976926,Phosphatidylinositol phosphate metabolism
M4CET3er,-0.6333047688110799,0,2.3693338102440045,10.55329843976926,Phosphatidylinositol phosphate metabolism
MANt1r,1.7798047822035137,0,39.764156984277626,-141.74905856930016,"Transport, extracellular"
MCLACCYSR,-0.6515545592877712,0,73.24222345308,347.15198978943823,Methionine and cysteine metabolism
MCLOR,0.6515545592877712,0,-73.24222345308,-347.15198978943823,Methionine and cysteine metabolism
MERCPLACCYSt,-0.6515545592877712,0,73.24222345308,347.15198978943823,"Transport, extracellular"
MEVK1x,0.338259801874604,0,27.71340560337305,13.703672851128445,Cholesterol metabolism
MI145PP,-0.6243951258486583,0,3.5735519699491016,15.454699343473516,Inositol phosphate metabolism
MI14PP,-0.7091070816691883,0,5.357531736794184,31.477546734943985,Inositol phosphate metabolism
MINOHPtn,-0.7924636442062374,0,-82.48928761498965,-9.550835911776383,"Transport, nuclear"
MMMm,-0.8110806988543787,0,91.32784290000797,875.517178717041,"Valine, leucine, and isoleucine metabolism"
NABTNO,-0.5815238572122702,0,6.271467188356226,23.701410818872972,Arginine and proline metabolism
NACHEX27ly,-0.7814626205549505,0,3.690444847657182,30.083592866427637,Hyaluronan metabolism
NACHEXA2ly,0.368022101740907,0,3.388380516105122,1.565312135195121,Chondroitin sulfate degradation
NACHEXA5ly,-0.3630534125859784,0,1.4034164497268808,3.0032841354028617,Chondroitin sulfate degradation
NDP8,-0.6898357627391499,0,4.691997220666731,25.56292360517131,Nucleotide interconversion
NDPK10,-1.8630728785375428,0,-104.56797086551153,31.521998721816157,Nucleotide interconversion
NDPK10n,1.8630728785375428,0,104.56797086551153,-31.521998721816157,Nucleotide interconversion
NDPK1m,-2.0357877829380313,0,-49.3308725407877,16.831319826305563,Nucleotide interconversion
NDPK3m,0.9933771382557407,0,5.339975743266829,0.017741710982148204,Nucleotide interconversion
NDPK5m,0.3992326589207193,0,21.539764930927962,9.248202736353893,Nucleotide interconversion
NDPK6m,-0.7713730778758175,0,-787.422340990448,-101.63073407909461,Nucleotide interconversion
NICRNS,0.659871755670891,0,22.083176459625363,4.525115878838739,NAD metabolism
NTD9e,-0.39933608730473813,0,111.85171620795727,260.5752395119667,Nucleotide interconversion
O2Stn,-0.6665100270319085,0,17.205774357723964,85.98038266277648,"Transport, nuclear"
OAGD3te,0.40924009482607226,0,824.3784084075928,345.58320627288816,"Transport, extracellular"
OCDCEAtr,-1.156070522348502,0,-27.579948097071984,381.0092527736664,"Transport, extracellular"
OIVD3m,-0.33366536579108963,0,15.524323627723742,31.071854420726698,"Valine, leucine, and isoleucine metabolism"
ORNt3m,4.71620636913687,0,215.97767369310193,-140.41088700071947,"Transport, mitochondrial"
ORPT,-0.7349028054784793,0,102.70775438111201,672.1609089141846,Pyrimidine synthesis
P45011A1m,-0.3959872549984875,0,10.897278432962159,25.185663601431077,Steroid metabolism
PAFH,0.7778762693238515,0,149.57496222281233,18.68754828327318,Glycerophospholipid metabolism
PAFS,0.7778762693238515,0,149.57496222281233,18.68754828327318,Glycerophospholipid metabolism
PAIL_HStn,-0.6984771844876791,0,82.48928761498965,464.66192861938475,"Transport, nuclear"
PCm,-0.41515697710432997,0,82.46886771534048,199.5516556962967,Pyruvate metabolism
PDX5PO,-0.5472719717907106,0,5.786050619919195,19.774772918244388,Vitamin B6 metabolism
PEt,2.081586006933709,0,154.2966819814563,-54.15559772530916,"Transport, extracellular"
PETHCT,-0.61696776543747045,0,9.549692730794842,40.31395773560405,Glycerophospholipid metabolism
PGPP_hs,0.9998848750310513,0,230.3823477815628,0.013262143719280311,Glycerophospholipid metabolism
PGPPT,0.9998848750310513,0,230.3823477815628,0.013262143719280311,Glycerophospholipid metabolism
PHEMEtm,-0.9209139749658177,0,1.7857273494843988,43.37338511602581,"Transport, mitochondrial"
PHEtec,0.7384853933036049,0,-95.20693272086642,-632.9124937507629,"Transport, extracellular"
PI34P5K,-0.3737247432136405,0,2.9453281897971215,6.460530201960667,Inositol phosphate metabolism
PI45P3K,-0.37374557794647706,0,5.298027344433009,11.621700989174549,Inositol phosphate metabolism
PI45PLC,-0.5423993968223659,0,5.844057176820939,19.69811709584871,Inositol phosphate metabolism
PI5P4K,0.5913776520667368,0,10.412301402249229,2.6735948194636716,Inositol phosphate metabolism
PIPLC,-0.41768212641529123,0,3.9158711195405864,9.533385024478326,Inositol phosphate metabolism
PIter,-0.45144009910134747,0,181.33966329402924,479.80841915588377,"Transport, endoplasmic reticular"
PMEVKx,0.338259801874604,0,27.71340560337305,13.703672851128445,Cholesterol metabolism
PMI12346PHn,0.7924636442062374,0,82.48928761498965,9.550835911776383,Inositol phosphate metabolism
PPAP,0.6267502534601844,0,22.174466770865397,5.0878210003510205,Triacylglycerol synthesis
PPDOy,-0.41184228337715134,0,27.954725721018832,67.10387822464553,Pyruvate metabolism
PPItr,-0.4185590347203904,0,-203.2613361552,-83.31304133662498,"Transport, endoplasmic reticular"
PPItx,-0.7387436358574463,0,13.026593201712611,86.69609293813352,"Transport, peroxisomal"
PPMI12346Ptn,0.7924636442062374,0,82.48928761498965,9.550835911776383,"Transport, nuclear"
PRGNLONEtm,0.45068139055049844,0,-10.897278432962159,-28.778342401667278,"Transport, mitochondrial"
PROSTGE2t,1.009531298926415,0,3.0371628097745433,-640.3401858757019,"Transport, extracellular"
PROt4,-0.6486931916518275,0,54.9451993555267,257.8594377870118,"Transport, extracellular"
PSSA1_hs,8.529833514059733,0,198.18949734964372,-250.83063396430686,Glycerophospholipid metabolism
PTDCACRNCPT1,-15.496181082701721,0,-0.3762891525519939,0.42820477783360955,Fatty acid oxidation
PTDCACRNCPT2,-15.496181082340287,0,-0.37628915255085643,0.42820477783360955,Fatty acid oxidation
PTDCAt,0.7939910964373477,0,3.728943485453779,0.42820477783360955,"Transport, extracellular"
PTRCAT1,-0.5815238572122702,0,6.271467188356226,23.701410818872972,Arginine and proline metabolism
RTOTALt,-0.5693813657702709,0,-265.75394594249724,-72.9195616431648,"Transport, extracellular"
Rtotaltl,0.3612672943741264,0,-2.5627437945628215,-5.461720185410371,"Transport, lysosomal"
S2T3g,-0.37889176485685366,0,0.4658253446145812,1.0341558768780716,Chondroitin synthesis
S2TASE4ly,-0.35037459188781966,0,3.775469542552186,7.848058402648568,Chondroitin sulfate degradation
S2TASE5ly,-0.35037459188781966,0,3.775469542552186,7.848058402648568,Chondroitin sulfate degradation
S4T6g,-0.37889176485685366,0,0.4658253446145812,1.0341558768780716,Chondroitin synthesis
SALMCOM,0.3823257523809275,0,18.760459589313704,8.382866876247048,Tyrosine metabolism
SBTR,-0.7593677233754261,0,57.84021700375443,422.89510092697145,Fructose and mannose metabolism
SCP21x,-2.157686362088681,0,-1.2106734592269466,3.302213100486376,"Transport, peroxisomal"
SERASNNaEx,0.9624960844390894,0,230.00649636910316,4.395496269615848,"Transport, extracellular"
SERGLNNaEx,0.9460550613037657,0,263.50681861684325,7.304448604245587,"Transport, extracellular"
SERPT,-0.42376202708653743,0,23.01427962853472,56.86341226384226,Sphingolipid metabolism
SERTHRNaEx,-0.7821767870136532,0,23.96909678027013,196.1093462070942,"Transport, extracellular"
SFGTH,-0.3732542330066798,0,6.574111232521996,14.404446832767857,Tyrosine metabolism
SLDt,-0.8541916679905074,0,4.108296031154417,52.24371039447226,Methionine and cysteine metabolism
SLDx,0.8541916679905074,0,-4.108296031154417,-52.24371039447226,Methionine and cysteine metabolism
SMPD3l,-0.3612672943741264,0,2.5627437945628215,5.461720185410371,Sphingolipid metabolism
SMS,0.5034401741598094,0,31.968673286356033,10.558690071113881,Sphingolipid metabolism
SPHGNtr,0.5672681286754062,0,65.90220154896974,18.19598221830652,"Transport, endoplasmic reticular"
SPHINGStl,0.3612672943741264,0,-2.5627437945628215,-5.461720185410371,"Transport, lysosomal"
SPODMn,-0.6665100270319085,0,8.602887178861982,42.99019133138824,ROS detoxification
SPRMS,-0.7523153478124623,0,17.009357903417857,120.3375285765648,Urea cycle
STRDNCCPT2,-1.028240847891595,0,-46.62911679252229,0.6492551395096525,Fatty acid oxidation
STS1,0.3397627977570644,0,203.4256170824051,100.24846227397919,Steroid metabolism
T4HCINNMFM,-0.9967780524097599,0,0.8462937437436397,524.4842524806976,Ubiquinone synthesis
TAGAT_Dt,-0.3992328344653974,0,18.42292245899037,42.90840027598776,"Transport, extracellular"
TETPENT3CPT1,-0.4668319027104409,0,-626.4247918045044,-227.69460748996735,Fatty acid oxidation
TETPENT3CPT2,-0.4668319027104409,0,-626.4247918045044,-227.69460748996735,Fatty acid oxidation
TETPENT3CRNt,-0.4668319027104409,0,-626.4247918045044,-227.69460748996735,Fatty acid oxidation
TETPENT6COAtx,0.35515811210594816,0,17.336195134038107,8.249299250963572,"Transport, peroxisomal"
TETPENT6CPT1,-0.4455588551182827,0,-360.0853211384773,-138.10998908846378,Fatty acid oxidation
TETPENT6CPT2,-0.4455588551182827,0,-360.0853211384773,-138.10998908846378,Fatty acid oxidation
TETPENT6CRNt,-0.4455588551138552,0,-360.0853211384773,-138.10998908998965,Fatty acid oxidation
TETPENT6t,0.4339199520357861,0,20.896046113637833,8.249299250963572,"Transport, extracellular"
TETTET6CPT1,-0.9072156053710246,0,-269.55459442532805,-13.113598584648532,Fatty acid oxidation
TETTET6CPT2,-0.9072156053710246,0,-269.55459442532805,-13.113598584648532,Fatty acid oxidation
TETTET6CRNt,-0.9072156053709844,0,-269.55459442532805,-13.113598584654502,Fatty acid oxidation
THBPT4ACAMDASE,0.8342259454757357,0,326.56614960212374,29.514463484421164,Tetrahydrobiopterin metabolism
THRALANaEx,-0.5347901748337208,0,23.730627118178504,78.29055057168007,"Transport, extracellular"
THRASNNaEx,0.45802245060911656,0,238.83177593011857,88.7787842918342,"Transport, extracellular"
THRGLNNaEx,-0.8486788645512021,0,4.818604614146466,58.86852805050267,"Transport, extracellular"
THRt4,0.7794477987873842,0,139.4064313356012,17.27861604887457,"Transport, extracellular"
TMNDNCCPT2,0.7087799570553979,0,-10.919305217788544,-64.07076145056705,Fatty acid oxidation
TYRTAm,-0.9967780524097599,0,0.8462937437436397,524.4842524806976,Tyrosine metabolism
UDPACGALtl,0.34232188796106455,0,-7.943363994461781,-16.21241631525764,"Transport, lysosomal"
UDPGLCAter,1.8024135260069734,0,44.39444655697344,-12.711437504252384,"Transport, endoplasmic reticular"
UDPtl,-0.34232188796106455,0,7.943363994461781,16.21241631525764,"Transport, lysosomal"
UGT1A10r,0.34782271146958144,0,-205.01048031358718,-423.6850720125198,Steroid metabolism
UMPK2,3.3224858508357324,0,333.4889180195179,-179.18469145736992,Nucleotide interconversion
UMPK3,-0.7433052341921209,0,55.19652143531237,374.85916171503067,Nucleotide interconversion
UMPK5,27.586206929257774,0,268.99796170186994,-289.23386541070937,Nucleotide interconversion
UMPK5n,-0.584802528977592,0,-557.7128151947021,-146.11344075467588,Nucleotide interconversion
UMPK6,-1.4423601643556583,0,-38.51671560686882,212.65859686316253,Nucleotide interconversion
UMPK6n,-0.8092441758698908,0,27.36272060793722,259.5246730820596,Nucleotide interconversion
UMPK7,0.44478000206814017,0,-225.7368141201973,-587.4068585178376,Nucleotide interconversion
UMPK7n,1.5089973040017384,0,557.424199314338,-113.08398545657788,Nucleotide interconversion
UROLACer,0.5889430497479906,0,74.83986453480013,19.360949706679293,Vitamin C metabolism
VALt5m,1.547580613148465,0,6.5151751645116835,-30.311398069668595,"Transport, mitochondrial"
VALTAm,1.5475806131484264,0,6.5151751645116835,-30.311398069670272,"Valine, leucine, and isoleucine metabolism"
VALtec,1.1037210918438032,0,29.453424637266714,-597.388530480957,"Transport, extracellular"
EX_HC01609[e],-0.597780587801436,0,150.4577401498258,597.6798961090088,Exchange/demand reaction
EX_HC01610[e],0.597780587801436,0,-150.4577401498258,-597.6798961090088,Exchange/demand reaction
